Month,Lon,Lat,O3,TA,TP,SWC,sif,VPD,PAR,CO2,NIRv
7,114.937342834473,41.319705963135,115.034553527832,20.29702186584473,4435.28125,0.4803343117237091,2823.0,0.7686994234531634,47.0,0.0003932451072614,1.8799225091934204
7,115.037342834473,41.319705963135,114.6623229980469,20.29702186584473,4435.28125,0.4763367772102356,2544.0,0.7686730796169359,47.4,0.0003932311665266,1.861364483833313
7,115.237342834473,41.319705963135,109.8564376831055,19.91677284240723,4317.56982421875,0.4650324285030365,2081.0,0.7301733763740372,48.0,0.0003932032268494,1.7721011638641355
7,115.737342834473,41.319705963135,109.0732879638672,19.90996742248535,4310.5107421875,0.4620009660720825,2807.0,0.6623676110161103,44.6,0.0003931334067601,2.53690505027771
7,115.837342834473,41.319705963135,107.5431289672852,19.90996742248535,4353.74658203125,0.4769052863121033,4866.0,0.662303786955921,44.6,0.0003931194369215,2.982717514038086
7,116.937342834473,41.319705963135,119.9960861206055,23.23690223693848,4621.01611328125,0.5005112886428833,3967.0,0.8134214534186923,42.6,0.0003929658269044,2.2613956928253174
7,114.037342834473,41.219705963135,118.4910659790039,21.0323429107666,4262.9736328125,0.4830432832241058,2613.0,0.8495081736725252,48.9,0.0003932925174012,1.736396074295044
7,114.137342834473,41.219705963135,117.7403030395508,21.04290580749512,4262.9736328125,0.490109771490097,2343.0,0.8511287535252101,49.6,0.0003933034313376,1.6673659086227417
7,114.237342834473,41.219705963135,116.1360092163086,20.69698524475098,4262.9736328125,0.4963887631893158,1989.0,0.7982755157854742,49.8,0.0003933143452741,1.4280002117156982
7,114.637342834473,41.219705963135,116.2456130981445,20.4178409576416,4771.67626953125,0.5038957595825195,2095.0,0.7543523009323803,47.3,0.0003933580592274,1.473340630531311
7,114.737342834473,41.219705963135,116.7626953125,20.4457950592041,4771.67626953125,0.5021056532859802,2497.0,0.7726027420842274,46.5,0.0003933689731638,1.65680730342865
7,114.837342834473,41.219705963135,116.3997192382812,20.4457950592041,4435.28125,0.4994954168796539,2446.0,0.7726021930704914,46.2,0.0003933798871003,1.9470003843307493
7,114.937342834473,41.219705963135,117.2973251342773,20.29702186584473,4435.28125,0.4962651431560516,2765.0,0.768668499943691,45.7,0.0003933908301405,2.015263795852661
7,115.037342834473,41.219705963135,117.052978515625,20.29702186584473,4435.28125,0.491131454706192,2493.0,0.768662321484455,45.2,0.0003933775587938,1.8518931865692136
7,116.837342834473,41.219705963135,120.2894744873047,22.1391544342041,4621.01611328125,0.5023848414421082,3931.0,0.6759861507350124,43.0,0.0003931388491764,2.334965944290161
7,114.437342834473,41.019705963135,114.2411041259766,21.39449501037598,5552.19580078125,0.5294596552848816,2441.0,0.8279956698570774,46.0,0.000393609778257,1.5558242797851562
7,114.537342834473,41.019705963135,112.8420867919922,21.39449501037598,5924.802734375,0.5314805507659912,2453.0,0.8280117689529511,45.8,0.0003936242719646,1.8413738012313845
7,114.637342834473,41.019705963135,110.1620025634766,21.39449501037598,5924.802734375,0.5313000679016113,2806.0,0.8279779938045833,45.5,0.0003936387656722,1.7216955423355105
7,114.737342834473,41.019705963135,110.2339019775391,21.5391788482666,5924.802734375,0.5297976136207581,2543.0,0.8462783010722699,45.4,0.0003936532593797,1.6513028144836426
7,114.837342834473,41.019705963135,119.627799987793,21.5391788482666,5173.8193359375,0.5270916819572449,2103.0,0.8463713320989938,44.5,0.0003936677530873,1.5812147855758667
7,114.937342834473,41.019705963135,117.9518432617188,21.3259220123291,5173.8193359375,0.5233010053634644,2368.0,0.835797134703478,45.9,0.0003936822467949,1.5219659805297852
7,115.037342834473,41.019705963135,113.1892395019531,21.3259220123291,5173.8193359375,0.5165426731109619,1914.0,0.8358151893538242,46.6,0.000393670372432,1.5981829166412354
7,115.137342834473,41.019705963135,112.6846237182617,21.3259220123291,4308.033203125,0.5078423023223877,3010.0,0.8357178845918463,45.3,0.0003936585271731,2.1063601970672607
7,115.737342834473,41.019705963135,115.0588989257812,20.24465370178223,4161.5390625,0.4629476070404053,3132.0,0.6536145370329653,44.6,0.0003935873974114,1.8275929689407349
7,115.837342834473,41.019705963135,115.6009216308594,20.24465370178223,3995.055908203125,0.4720194339752197,3045.0,0.6536067156344894,44.6,0.0003935755230486,1.94318437576294
7,115.937342834473,41.019705963135,114.1337738037109,21.33806800842285,3995.055908203125,0.4843463897705078,3965.0,0.729872704008782,43.4,0.0003935636777896,2.162039041519165
7,117.037342834473,41.019705963135,132.7894592285156,24.7934513092041,4431.900390625,0.5226425528526306,4067.0,0.9662753246675222,42.3,0.0003934332635253,2.483606100082397
7,114.137342834473,40.919705963135,117.5311813354492,21.46430778503418,4561.794921875,0.5230996012687683,1636.0,0.8724730064749877,48.0,0.0003936977591365,1.229991793632507
7,114.737342834473,40.919705963135,103.9258651733398,21.5391788482666,4849.501953125,0.5367153882980347,1974.0,0.8464302235468819,45.3,0.0003937954024877,1.458755612373352
7,115.137342834473,40.919705963135,111.3803558349609,21.3259220123291,3497.82568359375,0.5144474506378174,2898.0,0.8358315379852541,45.5,0.000393805647036,2.2468175888061523
7,115.237342834473,40.919705963135,110.1884689331055,20.31365394592285,3497.82568359375,0.5038831233978271,3540.0,0.737201494865003,44.8,0.0003937944711651,2.5406198501586914
7,115.837342834473,40.919705963135,116.2053527832031,20.24465370178223,4677.70263671875,0.4830217063426971,2013.0,0.6537008051877566,44.3,0.0003937275614589,1.804004788398743
7,115.537342834473,40.819705963135,110.6719207763672,21.38887977600098,4994.83349609375,0.4864100515842438,2413.0,0.7501635346690227,42.5,0.0003939109446946,2.298750877380371
7,115.137342834473,40.719705963135,114.6821975708008,23.3168888092041,3497.82568359375,0.5191792249679565,1798.0,1.0229515820442383,45.9,0.0003940998576581,1.217214822769165
7,115.537342834473,40.719705963135,109.3930511474609,21.38887977600098,4994.83349609375,0.5027430653572083,1623.0,0.750181208671056,44.3,0.0003940608876291,1.5015286207199097
7,114.937342834473,40.519705963135,117.5422668457031,23.9252872467041,3627.1923828125,0.5338796973228455,1963.0,1.0840773774658237,45.2,0.0003944107738789,1.4338980913162231
7,115.037342834473,40.519705963135,118.9384613037109,23.9252872467041,3627.1923828125,0.5301200747489929,2869.0,1.0842076419123812,45.4,0.0003944024210795,1.6829426288604736
7,114.837342834473,40.419705963135,117.8334350585938,23.67086219787598,4006.862060546875,0.5488800406455994,1703.0,1.044478705631345,45.8,0.000394531263737,1.4802229404449463
7,114.837342834473,40.319705963135,117.3644485473633,23.3331241607666,4006.862060546875,0.5631985068321228,2110.0,1.0184178104265065,45.8,0.0003946752112824,1.517109513282776
7,114.937342834473,40.319705963135,115.3972320556641,23.25191688537598,4006.862060546875,0.5601615309715271,2890.0,0.9694131158089272,44.9,0.0003947021614294,1.8256394863128664
7,115.237342834473,40.319705963135,115.8740844726562,23.98378944396973,3520.029541015625,0.5628013610839844,3358.0,0.9886974607617964,44.0,0.0003946813812945,2.145826816558838
7,115.637342834473,40.319705963135,116.5868759155273,24.08150100708008,4204.03955078125,0.5807402729988098,2850.0,0.9310711926108092,42.8,0.000394653645344,1.7801275253295898
7,114.937342834473,40.219705963135,115.2881317138672,23.25191688537598,4006.862060546875,0.5784212350845337,2432.0,0.9692629435866242,44.4,0.0003948478843085,1.8378304243087769
7,115.037342834473,40.219705963135,112.678825378418,23.25191688537598,4006.862060546875,0.5788278579711914,3287.0,0.9692583920474536,43.3,0.0003948416560888,2.055624723434448
7,115.137342834473,40.219705963135,112.3368911743164,23.25191688537598,3520.029541015625,0.5810334086418152,2623.0,0.9693336736874624,43.5,0.0003948354278691,2.0566439628601074
7,115.537342834473,40.219705963135,113.6662673950195,24.10555458068848,4204.03955078125,0.5973995923995972,2113.0,0.930656873296126,43.3,0.0003948104858864,1.678248643875122
7,114.737342834473,40.019705963135,116.1969985961914,22.32699012756348,3279.916748046875,0.6097458600997925,1989.0,0.8816201529395697,44.0,0.0003950746322516,1.5136370658874512
7,114.837342834473,40.019705963135,111.7911224365234,22.32699012756348,3885.314453125,0.6110464334487915,2012.0,0.8816154554402722,44.4,0.0003951069666072,1.6483663320541382
7,115.037342834473,40.019705963135,108.5539932250977,22.02715492248535,3885.314453125,0.6150038242340088,2361.0,0.8082138939349557,44.3,0.000395134469727,1.7619305849075315
7,115.137342834473,40.019705963135,111.7371063232422,22.02715492248535,4805.82861328125,0.6180654764175415,4495.0,0.8080966375538188,42.6,0.0003951296384911,2.770005941390991
7,114.837342834473,39.919705963135,106.2035293579102,22.32699012756348,3761.813232421875,0.6228282451629639,1901.0,0.881582173708072,44.1,0.0003952508850488,1.3486363887786863
7,114.937342834473,39.919705963135,106.7229156494141,22.02715492248535,3761.813232421875,0.6247702240943909,2471.0,0.8081013655784943,42.3,0.0003952849947381,2.127068519592285
7,114.537342834473,39.819705963135,108.6526412963867,21.50481605529785,3046.54638671875,0.6251550912857056,1962.0,0.700345355645047,42.6,0.0003952291444875,2.2149887084960938
7,114.737342834473,39.819705963135,107.0015716552734,21.3098087310791,3046.54638671875,0.6314187049865723,2363.0,0.6844626706085606,42.0,0.0003953007690142,1.7408525943756104
7,114.837342834473,39.819705963135,106.6089859008789,21.3098087310791,3761.813232421875,0.6340131163597107,3380.0,0.6844626706085606,42.9,0.0003953365958295,2.359561920166016
7,114.637342834473,39.719705963135,108.262939453125,21.50481605529785,3046.54638671875,0.6379114389419556,3438.0,0.7001873329193049,41.8,0.0003953472478315,2.23584246635437
7,115.337342834473,39.719705963135,116.9875411987305,23.02755165100098,5986.421875,0.645875096321106,4476.0,0.756288336863205,40.3,0.0003954507992602,2.419400691986084
7,115.837342834473,39.519705963135,138.3631744384766,27.4573917388916,5073.7294921875,0.5969313979148865,2408.0,1.0267256155324225,36.2,0.0003956312139052,1.7633097171783447
7,115.937342834473,39.519705963135,137.6441345214844,28.1028995513916,5073.7294921875,0.5814002156257629,2593.0,1.1430958384001837,35.9,0.0003956308355554,1.6299344301223757
7,116.337342834473,39.519705963135,139.9965667724609,28.5800724029541,5511.43505859375,0.534784197807312,2619.0,1.248940262152002,35.6,0.0003956293512601,1.726570725440979
7,117.737342834473,39.519705963135,129.6510467529297,28.02419471740723,4030.326904296875,0.5443153381347656,3697.0,1.025147627368257,37.7,0.0003955249267164,2.638725996017456
7,117.837342834473,39.519705963135,133.1607818603516,28.02419471740723,4039.542236328125,0.5374671816825867,4678.0,1.025147627368257,38.2,0.0003954914864152,2.6094753742218018
7,117.637342834473,39.419705963135,119.7264175415039,28.23983192443848,4473.09912109375,0.5488286018371582,3549.0,1.1035022463924005,37.9,0.0003956696600653,2.520054340362549
7,116.837342834473,39.319705963135,123.0087051391602,28.37212562561035,5507.2119140625,0.5547704100608826,2767.0,1.1310053624894616,36.2,0.0003958378802053,1.775331735610962
7,117.037342834473,39.319705963135,98.82012939453124,28.41848182678223,4833.689453125,0.556818962097168,2763.0,1.1027397029269537,36.6,0.000395840848796,1.6524921655654907
7,117.337342834473,39.319705963135,101.6539764404297,28.35067176818848,4541.64599609375,0.5554599761962891,2301.0,1.0575324627527385,38.3,0.0003958453598897,1.814279675483704
7,117.437342834473,39.319705963135,106.8631896972656,28.19991493225098,4541.64599609375,0.5542851090431213,2683.0,0.9908993762116488,37.7,0.0003958468441851,1.675190806388855
7,115.637342834473,39.019705963135,133.3647918701172,28.05431365966797,7099.228515625,0.5824145674705505,1771.0,1.006058493815272,35.3,0.0003961017646361,1.307441473007202
7,116.937342834473,38.919705963135,129.4319152832031,28.29183387756348,5726.619140625,0.5491238236427307,1377.0,0.9978354032740424,34.4,0.0003962639020755,1.2132172584533691
7,117.337342834473,38.819705963135,129.9023132324219,28.1585636138916,6931.09912109375,0.5540479421615601,1967.0,0.9284210114795092,34.3,0.0003963947528973,1.0677924156188965
7,115.137342834473,38.719705963135,126.3943328857422,27.70131874084473,7504.34814453125,0.5918580293655396,1983.0,0.9551103676345636,34.9,0.0003963480412494,1.6377824544906616
7,115.337342834473,38.719705963135,124.25,28.05877113342285,7938.59423828125,0.5681319832801819,1943.0,0.9951019573257144,34.2,0.0003963622730225,1.510586500167847
7,115.437342834473,38.719705963135,125.0183410644531,28.13814735412598,7938.59423828125,0.556411623954773,1894.0,1.0003222332644,32.5,0.0003963694034609,1.420090913772583
7,115.537342834473,38.719705963135,125.5166397094727,28.13814735412598,7639.09912109375,0.5437870025634766,2464.0,1.00032519240224,33.0,0.0003963765047956,1.4578187465667725
7,115.937342834473,38.719705963135,126.7967834472656,28.28737831115723,7142.04931640625,0.5427272319793701,2684.0,0.9988296215592096,35.7,0.0003964049683418,1.5803406238555908
7,116.737342834473,38.719705963135,128.0152587890625,28.2197208404541,6217.927734375,0.5566475987434387,2442.0,0.9966450989750522,34.2,0.000396461924538,1.6515322923660278
7,116.837342834473,38.719705963135,129.6249389648438,28.2197208404541,5726.619140625,0.556034505367279,2450.0,0.9966463641534432,35.2,0.0003964690258726,1.825877666473389
7,116.937342834473,38.719705963135,129.2646636962891,28.18599891662598,5726.619140625,0.5559801459312439,2304.0,0.9733415032007832,34.5,0.0003964761563111,1.8073501586914065
7,117.137342834473,38.719705963135,129.6638946533203,28.18686294555664,6070.68896484375,0.5567117929458618,2680.0,0.97474999137324,33.9,0.0003964903880842,1.8531200885772705
7,114.737342834473,38.419705963135,131.7457275390625,27.93276405334473,5336.1376953125,0.5915787220001221,2372.0,0.9831417542414008,32.7,0.0003964766219723,1.7245606184005735
7,115.537342834473,38.419705963135,128.0718536376953,28.23894691467285,8188.09912109375,0.5229076743125916,2135.0,1.0018182416558,35.0,0.0003966555814258,1.6464293003082275
7,115.937342834473,38.419705963135,129.3150177001953,28.27251625061035,8293.982421875,0.531424343585968,2150.0,0.9854098567788996,33.7,0.0003966952790506,1.5287185907363892
7,114.737342834473,38.319705963135,133.5308837890625,28.10030555725098,5336.1376953125,0.587395966053009,2168.0,1.0192187706062423,32.5,0.000396560615627,1.743694305419922
7,115.437342834473,38.319705963135,127.5979156494141,28.3050479888916,8137.32958984375,0.5412780046463013,2083.0,1.0251210363247596,35.1,0.0003967377415392,1.6741282939910889
7,115.537342834473,38.319705963135,127.7796783447266,28.3050479888916,8188.09912109375,0.5313389301300049,2032.0,1.0251223333998327,34.4,0.000396748597268,1.607648849487305
7,115.737342834473,38.319705963135,130.6373138427734,28.24050331115723,8188.09912109375,0.5283612012863159,2278.0,0.9822526626853256,34.7,0.0003967703087255,1.545444130897522
7,115.837342834473,38.319705963135,129.7381134033203,28.24050331115723,8293.982421875,0.5322980880737305,2205.0,0.982254322394846,34.0,0.0003967811935581,1.5774685144424438
7,115.937342834473,38.319705963135,128.7952728271484,28.29497718811035,8293.982421875,0.5384535193443298,2408.0,0.9795001904362972,33.8,0.0003967920492868,1.781147599220276
7,114.537342834473,38.219705963135,136.3782196044922,27.83513832092285,5336.1376953125,0.5859861969947815,2044.0,0.991425697453124,33.4,0.0003965184150729,1.6124392747879028
7,114.637342834473,38.219705963135,134.0949249267578,27.83513832092285,5336.1376953125,0.5841549634933472,2129.0,0.9914302721784094,32.8,0.0003965815121773,1.5775240659713743
7,114.937342834473,38.219705963135,125.1677398681641,28.2360782623291,6772.45068359375,0.5843726396560669,2224.0,1.0409132523174138,32.5,0.0003967708034906,1.807948112487793
7,115.137342834473,38.219705963135,124.7674102783203,28.2360782623291,7923.54296875,0.5742913484573364,1953.0,1.0409171970869209,34.1,0.0003967944066971,1.499711036682129
7,115.237342834473,38.219705963135,126.0177536010742,28.32402992248535,7923.54296875,0.5669453740119934,1976.0,1.047205411238194,34.7,0.0003968062228523,1.5872477293014526
7,115.637342834473,38.219705963135,128.2394561767578,28.30708122253418,8188.09912109375,0.5413812398910522,2010.0,1.02647147521065,33.6,0.0003968534001614,1.4135323762893677
7,115.337342834473,38.019705963135,127.3178176879883,28.43963050842285,8011.072265625,0.5759145617485046,2322.0,1.0751496399426483,34.2,0.0003970003162976,1.6376439332962036
7,115.437342834473,38.019705963135,127.4944381713867,28.35625648498535,8011.072265625,0.5734803676605225,2663.0,1.0167662076492232,33.6,0.0003970139950979,1.7541711330413818
7,115.837342834473,38.019705963135,128.5027313232422,28.2694034576416,8869.025390625,0.568843424320221,1974.0,0.9652369528462236,35.1,0.0003970686811953,1.6715270280838013
7,115.937342834473,38.019705963135,129.2664794921875,28.29751014709473,8869.025390625,0.5690871477127075,2341.0,0.96615824476843,33.8,0.0003970823599956,1.7766884565353394
7,114.437342834473,37.919705963135,135.0208129882812,27.93902015686035,6073.52880859375,0.5862090587615967,2033.0,1.0161188353320745,35.7,0.0003966919321101,1.404685139656067
7,114.737342834473,37.919705963135,123.5801467895508,28.28774452209473,5622.53173828125,0.5777497291564941,2021.0,1.0676837473720795,32.4,0.0003968965902458,1.3831069469451904
7,114.937342834473,37.919705963135,120.6325531005859,28.44277381896973,6191.3955078125,0.5825962424278259,2537.0,1.0988458562581769,34.1,0.000397033029003,1.6331226825714111
7,115.537342834473,37.919705963135,125.9655609130859,28.35625648498535,9272.3798828125,0.5806182026863098,1927.0,1.0167687796741252,34.3,0.0003971206897404,1.5621906518936155
7,115.637342834473,37.919705963135,126.0482025146484,28.3589916229248,9272.3798828125,0.5800729990005493,2163.0,1.0183901670930369,33.8,0.0003971352707594,1.3200747966766355
7,115.737342834473,37.919705963135,126.9304885864258,28.2694034576416,9272.3798828125,0.5792073607444763,2147.0,0.9652361375622798,34.5,0.0003971498808823,1.3605159521102903
7,115.837342834473,37.919705963135,127.5427017211914,28.2694034576416,10139.857421875,0.578009843826294,2496.0,0.9652365451751456,33.3,0.0003971644910052,1.7082263231277466
7,116.037342834473,37.919705963135,126.7937698364258,28.29751014709473,10705.7099609375,0.5752391815185547,2995.0,0.966158652790846,33.6,0.000397193711251,2.0286457538604736
7,116.137342834473,37.919705963135,127.3899002075195,28.29751014709473,10705.7099609375,0.5746251344680786,3056.0,0.9661578368042713,33.2,0.0003972083213739,1.8889104127883911
7,116.237342834473,37.919705963135,128.741943359375,28.31264686584473,10705.7099609375,0.5746930241584778,2426.0,0.9570935692450052,33.7,0.0003972229314967,1.6563137769699097
7,116.937342834473,37.919705963135,129.3865814208984,28.21694374084473,12885.1396484375,0.5912598371505737,2268.0,0.918042751330999,33.9,0.000397325202357,1.4730684757232666
7,117.037342834473,37.919705963135,130.6685485839844,28.21694374084473,13945.537109375,0.592179000377655,1827.0,0.9180435273297118,32.5,0.0003973398124799,1.168823480606079
7,117.137342834473,37.919705963135,131.0434417724609,28.21511459350586,13945.537109375,0.592296838760376,1730.0,0.9173658468293112,31.9,0.0003973544226028,1.061598777770996
7,117.337342834473,37.919705963135,132.0061340332031,28.2750186920166,14046.0009765625,0.5925552845001221,1442.0,0.9396173202535324,32.7,0.0003973836428485,0.883748471736908
7,114.537342834473,37.819705963135,131.9201812744141,27.6436710357666,5622.53173828125,0.5789687633514404,2181.0,0.9802990563780298,33.8,0.0003968407108914,1.554513931274414
7,114.737342834473,37.819705963135,122.7497711181641,28.42244911193848,5622.53173828125,0.5778669118881226,2029.0,1.0662699778350144,33.1,0.0003969805839005,1.5710217952728271
7,114.837342834473,37.819705963135,121.0186004638672,28.42244911193848,6191.3955078125,0.5801902413368225,2124.0,1.0662699778350144,33.8,0.0003970504913013,1.7065458297729492
7,114.937342834473,37.819705963135,122.9952239990234,28.53560829162598,6191.3955078125,0.5825676321983337,2927.0,1.0804287074245118,33.1,0.0003971204278059,1.640532612800598
7,115.237342834473,37.819705963135,125.560661315918,28.4977970123291,7281.64501953125,0.5858531594276428,2630.0,1.0521838670164212,33.2,0.0003971670521423,1.7145947217941284
7,115.337342834473,37.819705963135,125.7137069702148,28.4977970123291,8420.1484375,0.5876365900039673,2248.0,1.0521847531765958,33.4,0.0003971825935877,1.5551660060882568
7,115.437342834473,37.819705963135,126.2231140136719,28.42669105529785,8420.1484375,0.5893613696098328,1476.0,1.00376179208895,32.9,0.0003971981350332,1.2056999206542969
7,115.637342834473,37.819705963135,125.5112380981445,28.42924690246582,9272.3798828125,0.591018795967102,2341.0,1.0053370877991594,33.9,0.000397229247028,1.5302459001541138
