Month,Lon,Lat,O3,TA,TP,SWC,sif,maize,VPD,PAR,PARdif,PARdir,Kd,CO2
7,114.737342834473,41.419705963135,114.4931640625,20.97249794006348,4771.67626953125,0.4720816314220428,2517.0,1.0,0.868967636596792,47.5,18.8,28.7,0.3957894736842105,0.0003930846869479
7,114.937342834473,41.419705963135,113.2809371948242,20.75356483459473,4435.28125,0.4662635624408722,2465.0,1.0,0.8490159323029274,47.7,18.2,29.5,0.3815513626834381,0.0003930994134861
7,115.037342834473,41.419705963135,113.1350326538086,20.75356483459473,4435.28125,0.4631941020488739,2655.0,1.0,0.8490113993864825,47.5,17.4,30.1,0.3663157894736842,0.0003930847451556
7,115.137342834473,41.419705963135,112.1139144897461,20.75356483459473,4317.56982421875,0.4597443640232086,2236.0,1.0,0.8490050695179654,48.3,17.5,30.8,0.3623188405797101,0.000393070076825
7,115.237342834473,41.419705963135,109.5446548461914,20.31167030334473,4317.56982421875,0.455404132604599,2788.0,1.0,0.7991775143847932,48.5,17.0,31.5,0.3505154639175257,0.0003930554084945
7,115.337342834473,41.419705963135,108.636604309082,20.31167030334473,4155.56640625,0.4512620568275452,2478.0,1.0,0.799149513256004,47.8,16.5,31.3,0.3451882845188285,0.0003930407401639
7,115.437342834473,41.419705963135,109.5370254516602,19.8270206451416,4155.56640625,0.4484067857265472,2893.0,1.0,0.7146481618428067,46.4,16.9,29.5,0.3642241379310345,0.0003930260718334
7,115.937342834473,41.419705963135,105.9393844604492,19.39223670959473,4353.74658203125,0.4986327886581421,4090.0,1.0,0.6482941693991418,45.0,19.6,25.4,0.4355555555555556,0.0003929527301806
7,114.137342834473,41.319705963135,118.2533874511719,21.04290580749512,4262.9736328125,0.4813473522663116,1961.0,1.0,0.851150491820895,48.5,18.2,30.3,0.3752577319587629,0.0003931719984393
7,114.337342834473,41.319705963135,117.0315856933594,20.69698524475098,4431.70703125,0.4887321591377258,1184.0,1.0,0.7983237229056714,48.8,18.1,30.7,0.3709016393442623,0.0003931902756448
7,114.537342834473,41.319705963135,118.1844177246094,20.4178409576416,4771.67626953125,0.4898845255374908,2009.0,1.0,0.754360377738416,48.4,18.4,30.0,0.3801652892561983,0.0003932085528504
7,114.637342834473,41.319705963135,117.1360397338867,20.4178409576416,4771.67626953125,0.4883751571178436,2441.0,1.0,0.7543606475598883,47.3,18.5,28.8,0.3911205073995772,0.0003932176914531
7,114.737342834473,41.319705963135,116.8396530151367,20.4457950592041,4771.67626953125,0.4860908687114716,2847.0,1.0,0.7726165183344158,47.5,17.6,29.9,0.3705263157894737,0.0003932268300559
7,114.837342834473,41.319705963135,116.414192199707,20.4457950592041,4435.28125,0.4833158850669861,2693.0,1.0,0.7726115475855855,47.4,17.9,29.5,0.3776371308016877,0.0003932359686587
7,114.937342834473,41.319705963135,115.034553527832,20.29702186584473,4435.28125,0.4803343117237091,2823.0,1.0,0.7686994234531634,47.0,17.5,29.5,0.3723404255319149,0.0003932451072614
7,115.037342834473,41.319705963135,114.6623229980469,20.29702186584473,4435.28125,0.4763367772102356,2544.0,1.0,0.7686730796169359,47.4,17.2,30.2,0.3628691983122363,0.0003932311665266
7,115.237342834473,41.319705963135,109.8564376831055,19.91677284240723,4317.56982421875,0.4650324285030365,2081.0,1.0,0.7301733763740372,48.0,16.5,31.5,0.34375,0.0003932032268494
7,115.737342834473,41.319705963135,109.0732879638672,19.90996742248535,4310.5107421875,0.4620009660720825,2807.0,1.0,0.6623676110161103,44.6,17.6,27.0,0.3946188340807175,0.0003931334067601
7,115.837342834473,41.319705963135,107.5431289672852,19.90996742248535,4353.74658203125,0.4769052863121033,4866.0,1.0,0.662303786955921,44.6,18.2,26.4,0.4080717488789237,0.0003931194369215
7,116.937342834473,41.319705963135,119.9960861206055,23.23690223693848,4621.01611328125,0.5005112886428833,3967.0,1.0,0.8134214534186923,42.6,17.7,24.9,0.4154929577464788,0.0003929658269044
7,114.037342834473,41.219705963135,118.4910659790039,21.0323429107666,4262.9736328125,0.4830432832241058,2613.0,1.0,0.8495081736725252,48.9,18.1,30.8,0.3701431492842536,0.0003932925174012
7,114.137342834473,41.219705963135,117.7403030395508,21.04290580749512,4262.9736328125,0.490109771490097,2343.0,1.0,0.8511287535252101,49.6,18.3,31.3,0.3689516129032258,0.0003933034313376
7,114.237342834473,41.219705963135,116.1360092163086,20.69698524475098,4262.9736328125,0.4963887631893158,1989.0,1.0,0.7982755157854742,49.8,17.7,32.1,0.3554216867469879,0.0003933143452741
7,114.637342834473,41.219705963135,116.2456130981445,20.4178409576416,4771.67626953125,0.5038957595825195,2095.0,1.0,0.7543523009323803,47.3,17.2,30.1,0.3636363636363636,0.0003933580592274
7,114.737342834473,41.219705963135,116.7626953125,20.4457950592041,4771.67626953125,0.5021056532859802,2497.0,1.0,0.7726027420842274,46.5,18.0,28.5,0.3870967741935484,0.0003933689731638
7,114.837342834473,41.219705963135,116.3997192382812,20.4457950592041,4435.28125,0.4994954168796539,2446.0,1.0,0.7726021930704914,46.2,17.6,28.6,0.380952380952381,0.0003933798871003
7,114.937342834473,41.219705963135,117.2973251342773,20.29702186584473,4435.28125,0.4962651431560516,2765.0,1.0,0.768668499943691,45.7,17.4,28.3,0.3807439824945295,0.0003933908301405
7,115.037342834473,41.219705963135,117.052978515625,20.29702186584473,4435.28125,0.491131454706192,2493.0,1.0,0.768662321484455,45.2,17.2,28.0,0.3805309734513274,0.0003933775587938
7,115.137342834473,41.219705963135,115.3577041625977,20.29702186584473,4317.56982421875,0.4845120310783386,2755.0,1.0,0.768661249027347,46.1,16.1,30.0,0.3492407809110629,0.0003933642874471
7,116.837342834473,41.219705963135,120.2894744873047,22.1391544342041,4621.01611328125,0.5023848414421082,3931.0,1.0,0.6759861507350124,43.0,18.5,24.5,0.4302325581395348,0.0003931388491764
7,118.637342834473,41.219705963135,120.3732757568359,22.57800483703613,6638.50537109375,0.5805941820144653,3398.0,1.0,0.7207114364036356,41.9,19.6,22.3,0.4677804295942721,0.0003927752841264
7,114.037342834473,41.019705963135,118.2011184692383,21.45369911193848,5151.30419921875,0.501192569732666,2065.0,1.0,0.8707327005582151,47.3,17.0,30.3,0.3594080338266385,0.0003935518034268
7,114.337342834473,41.019705963135,116.2325286865234,21.1169376373291,5552.19580078125,0.5257107019424438,1837.0,1.0,0.8180420088086056,48.5,16.9,31.6,0.3484536082474226,0.0003935952845495
7,114.437342834473,41.019705963135,114.2411041259766,21.39449501037598,5552.19580078125,0.5294596552848816,2441.0,1.0,0.8279956698570774,46.0,16.5,29.5,0.358695652173913,0.000393609778257
7,114.537342834473,41.019705963135,112.8420867919922,21.39449501037598,5924.802734375,0.5314805507659912,2453.0,1.0,0.8280117689529511,45.8,17.4,28.4,0.3799126637554585,0.0003936242719646
7,114.637342834473,41.019705963135,110.1620025634766,21.39449501037598,5924.802734375,0.5313000679016113,2806.0,1.0,0.8279779938045833,45.5,18.1,27.4,0.3978021978021978,0.0003936387656722
7,114.737342834473,41.019705963135,110.2339019775391,21.5391788482666,5924.802734375,0.5297976136207581,2543.0,1.0,0.8462783010722699,45.4,17.4,28.0,0.3832599118942731,0.0003936532593797
7,114.837342834473,41.019705963135,119.627799987793,21.5391788482666,5173.8193359375,0.5270916819572449,2103.0,1.0,0.8463713320989938,44.5,17.3,27.2,0.3887640449438202,0.0003936677530873
7,114.937342834473,41.019705963135,117.9518432617188,21.3259220123291,5173.8193359375,0.5233010053634644,2368.0,1.0,0.835797134703478,45.9,16.1,29.8,0.3507625272331155,0.0003936822467949
7,115.037342834473,41.019705963135,113.1892395019531,21.3259220123291,5173.8193359375,0.5165426731109619,1914.0,1.0,0.8358151893538242,46.6,17.2,29.4,0.3690987124463519,0.000393670372432
7,115.137342834473,41.019705963135,112.6846237182617,21.3259220123291,4308.033203125,0.5078423023223877,3010.0,1.0,0.8357178845918463,45.3,16.0,29.3,0.3532008830022075,0.0003936585271731
7,115.737342834473,41.019705963135,115.0588989257812,20.24465370178223,4161.5390625,0.4629476070404053,3132.0,1.0,0.6536145370329653,44.6,16.0,28.6,0.358744394618834,0.0003935873974114
7,115.837342834473,41.019705963135,115.6009216308594,20.24465370178223,3995.055908203125,0.4720194339752197,3045.0,1.0,0.6536067156344894,44.6,15.8,28.8,0.3542600896860987,0.0003935755230486
7,115.937342834473,41.019705963135,114.1337738037109,21.33806800842285,3995.055908203125,0.4843463897705078,3965.0,1.0,0.729872704008782,43.4,16.4,27.0,0.3778801843317972,0.0003935636777896
7,117.037342834473,41.019705963135,132.7894592285156,24.7934513092041,4431.900390625,0.5226425528526306,4067.0,1.0,0.9662753246675222,42.3,17.5,24.8,0.4137115839243499,0.0003934332635253
7,114.137342834473,40.919705963135,117.5311813354492,21.46430778503418,4561.794921875,0.5230996012687683,1636.0,1.0,0.8724730064749877,48.0,16.6,31.4,0.3458333333333334,0.0003936977591365
7,114.737342834473,40.919705963135,103.9258651733398,21.5391788482666,4849.501953125,0.5367153882980347,1974.0,1.0,0.8464302235468819,45.3,17.3,28.0,0.3818984547461369,0.0003937954024877
7,115.137342834473,40.919705963135,111.3803558349609,21.3259220123291,3497.82568359375,0.5144474506378174,2898.0,1.0,0.8358315379852541,45.5,17.0,28.5,0.3736263736263736,0.000393805647036
7,115.237342834473,40.919705963135,110.1884689331055,20.31365394592285,3497.82568359375,0.5038831233978271,3540.0,1.0,0.737201494865003,44.8,16.4,28.4,0.3660714285714285,0.0003937944711651
7,115.837342834473,40.919705963135,116.2053527832031,20.24465370178223,4677.70263671875,0.4830217063426971,2013.0,1.0,0.6537008051877566,44.3,16.4,27.9,0.3702031602708803,0.0003937275614589
7,115.537342834473,40.819705963135,110.6719207763672,21.38887977600098,4994.83349609375,0.4864100515842438,2413.0,1.0,0.7501635346690227,42.5,17.4,25.1,0.4094117647058823,0.0003939109446946
7,115.637342834473,40.819705963135,111.9749984741211,21.38747787475586,4994.83349609375,0.486109733581543,1723.0,1.0,0.7512610519886931,43.2,17.4,25.8,0.4027777777777777,0.0003939004964195
7,115.137342834473,40.719705963135,114.6821975708008,23.3168888092041,3497.82568359375,0.5191792249679565,1798.0,1.0,1.0229515820442383,45.9,17.2,28.7,0.3747276688453159,0.0003940998576581
7,115.537342834473,40.719705963135,109.3930511474609,21.38887977600098,4994.83349609375,0.5027430653572083,1623.0,1.0,0.750181208671056,44.3,17.1,27.2,0.3860045146726862,0.0003940608876291
7,114.937342834473,40.519705963135,117.5422668457031,23.9252872467041,3627.1923828125,0.5338796973228455,1963.0,1.0,1.0840773774658237,45.2,17.9,27.3,0.3960176991150442,0.0003944107738789
7,115.037342834473,40.519705963135,118.9384613037109,23.9252872467041,3627.1923828125,0.5301200747489929,2869.0,1.0,1.0842076419123812,45.4,18.0,27.4,0.3964757709251101,0.0003944024210795
7,114.837342834473,40.419705963135,117.8334350585938,23.67086219787598,4006.862060546875,0.5488800406455994,1703.0,1.0,1.044478705631345,45.8,17.4,28.4,0.3799126637554585,0.000394531263737
7,114.837342834473,40.319705963135,117.3644485473633,23.3331241607666,4006.862060546875,0.5631985068321228,2110.0,1.0,1.0184178104265065,45.8,17.5,28.3,0.3820960698689956,0.0003946752112824
7,114.937342834473,40.319705963135,115.3972320556641,23.25191688537598,4006.862060546875,0.5601615309715271,2890.0,1.0,0.9694131158089272,44.9,17.4,27.5,0.3875278396436525,0.0003947021614294
7,115.237342834473,40.319705963135,115.8740844726562,23.98378944396973,3520.029541015625,0.5628013610839844,3358.0,1.0,0.9886974607617964,44.0,18.7,25.3,0.425,0.0003946813812945
7,115.637342834473,40.319705963135,116.5868759155273,24.08150100708008,4204.03955078125,0.5807402729988098,2850.0,1.0,0.9310711926108092,42.8,19.4,23.4,0.4532710280373832,0.000394653645344
7,114.637342834473,40.219705963135,120.5309066772461,22.73024940490723,3905.34716796875,0.5844523310661316,3075.0,1.0,0.9739264693011478,45.7,17.9,27.8,0.3916849015317286,0.000394761620555
7,114.937342834473,40.219705963135,115.2881317138672,23.25191688537598,4006.862060546875,0.5784212350845337,2432.0,1.0,0.9692629435866242,44.4,16.5,27.9,0.3716216216216216,0.0003948478843085
7,115.037342834473,40.219705963135,112.678825378418,23.25191688537598,4006.862060546875,0.5788278579711914,3287.0,1.0,0.9692583920474536,43.3,18.0,25.3,0.4157043879907621,0.0003948416560888
7,115.137342834473,40.219705963135,112.3368911743164,23.25191688537598,3520.029541015625,0.5810334086418152,2623.0,1.0,0.9693336736874624,43.5,17.6,25.9,0.4045977011494253,0.0003948354278691
7,115.537342834473,40.219705963135,113.6662673950195,24.10555458068848,4204.03955078125,0.5973995923995972,2113.0,1.0,0.930656873296126,43.3,17.7,25.6,0.4087759815242494,0.0003948104858864
7,114.737342834473,40.019705963135,116.1969985961914,22.32699012756348,3279.916748046875,0.6097458600997925,1989.0,1.0,0.8816201529395697,44.0,19.0,25.0,0.4318181818181818,0.0003950746322516
7,114.837342834473,40.019705963135,111.7911224365234,22.32699012756348,3885.314453125,0.6110464334487915,2012.0,1.0,0.8816154554402722,44.4,19.4,25.0,0.4369369369369369,0.0003951069666072
7,115.037342834473,40.019705963135,108.5539932250977,22.02715492248535,3885.314453125,0.6150038242340088,2361.0,1.0,0.8082138939349557,44.3,17.7,26.6,0.3995485327313769,0.000395134469727
7,115.137342834473,40.019705963135,111.7371063232422,22.02715492248535,4805.82861328125,0.6180654764175415,4495.0,1.0,0.8080966375538188,42.6,18.6,24.0,0.4366197183098592,0.0003951296384911
7,114.837342834473,39.919705963135,106.2035293579102,22.32699012756348,3761.813232421875,0.6228282451629639,1901.0,1.0,0.881582173708072,44.1,19.2,24.9,0.4353741496598639,0.0003952508850488
7,114.937342834473,39.919705963135,106.7229156494141,22.02715492248535,3761.813232421875,0.6247702240943909,2471.0,1.0,0.8081013655784943,42.3,18.1,24.2,0.4278959810874705,0.0003952849947381
7,114.537342834473,39.819705963135,108.6526412963867,21.50481605529785,3046.54638671875,0.6251550912857056,1962.0,1.0,0.700345355645047,42.6,18.8,23.8,0.4413145539906103,0.0003952291444875
7,114.737342834473,39.819705963135,107.0015716552734,21.3098087310791,3046.54638671875,0.6314187049865723,2363.0,1.0,0.6844626706085606,42.0,17.1,24.9,0.4071428571428572,0.0003953007690142
7,114.837342834473,39.819705963135,106.6089859008789,21.3098087310791,3761.813232421875,0.6340131163597107,3380.0,1.0,0.6844626706085606,42.9,17.4,25.5,0.4055944055944055,0.0003953365958295
7,114.537342834473,39.719705963135,107.5068283081055,21.50481605529785,3046.54638671875,0.6345773935317993,2912.0,1.0,0.7001353133586252,42.2,18.5,23.7,0.438388625592417,0.000395309732994
7,114.637342834473,39.719705963135,108.262939453125,21.50481605529785,3046.54638671875,0.6379114389419556,3438.0,1.0,0.7001873329193049,41.8,17.3,24.5,0.4138755980861244,0.0003953472478315
7,115.337342834473,39.719705963135,116.9875411987305,23.02755165100098,5986.421875,0.645875096321106,4476.0,1.0,0.756288336863205,40.3,17.9,22.4,0.4441687344913151,0.0003954507992602
7,115.837342834473,39.519705963135,138.3631744384766,27.4573917388916,5073.7294921875,0.5969313979148865,2408.0,1.0,1.0267256155324225,36.2,18.1,18.1,0.5,0.0003956312139052
7,115.937342834473,39.519705963135,137.6441345214844,28.1028995513916,5073.7294921875,0.5814002156257629,2593.0,1.0,1.1430958384001837,35.9,18.2,17.7,0.5069637883008357,0.0003956308355554
7,116.337342834473,39.519705963135,139.9965667724609,28.5800724029541,5511.43505859375,0.534784197807312,2619.0,1.0,1.248940262152002,35.6,16.5,19.1,0.4634831460674157,0.0003956293512601
7,117.737342834473,39.519705963135,129.6510467529297,28.02419471740723,4030.326904296875,0.5443153381347656,3697.0,1.0,1.025147627368257,37.7,18.4,19.3,0.4880636604774535,0.0003955249267164
7,117.837342834473,39.519705963135,133.1607818603516,28.02419471740723,4039.542236328125,0.5374671816825867,4678.0,1.0,1.025147627368257,38.2,18.1,20.1,0.4738219895287958,0.0003954914864152
7,117.637342834473,39.419705963135,119.7264175415039,28.23983192443848,4473.09912109375,0.5488286018371582,3549.0,1.0,1.1035022463924005,37.9,18.3,19.6,0.4828496042216359,0.0003956696600653
7,116.837342834473,39.319705963135,123.0087051391602,28.37212562561035,5507.2119140625,0.5547704100608826,2767.0,1.0,1.1310053624894616,36.2,17.4,18.8,0.4806629834254143,0.0003958378802053
7,116.937342834473,39.319705963135,114.2898101806641,28.41848182678223,5507.2119140625,0.5562186241149902,2845.0,1.0,1.1027373717009237,36.3,18.2,18.1,0.5013774104683196,0.0003958393645007
7,117.037342834473,39.319705963135,98.82012939453124,28.41848182678223,4833.689453125,0.556818962097168,2763.0,1.0,1.1027397029269537,36.6,19.1,17.5,0.5218579234972678,0.000395840848796
7,117.337342834473,39.319705963135,101.6539764404297,28.35067176818848,4541.64599609375,0.5554599761962891,2301.0,1.0,1.0575324627527385,38.3,18.8,19.5,0.4908616187989557,0.0003958453598897
7,117.437342834473,39.319705963135,106.8631896972656,28.19991493225098,4541.64599609375,0.5542851090431213,2683.0,1.0,0.9908993762116488,37.7,18.6,19.1,0.493368700265252,0.0003958468441851
7,115.637342834473,39.019705963135,133.3647918701172,28.05431365966797,7099.228515625,0.5824145674705505,1771.0,1.0,1.006058493815272,35.3,17.5,17.8,0.4957507082152975,0.0003961017646361
7,116.937342834473,38.919705963135,129.4319152832031,28.29183387756348,5726.619140625,0.5491238236427307,1377.0,1.0,0.9978354032740424,34.4,18.0,16.4,0.5232558139534884,0.0003962639020755
7,117.337342834473,38.819705963135,129.9023132324219,28.1585636138916,6931.09912109375,0.5540479421615601,1967.0,1.0,0.9284210114795092,34.3,18.3,16.0,0.5335276967930029,0.0003963947528973
7,115.137342834473,38.719705963135,126.3943328857422,27.70131874084473,7504.34814453125,0.5918580293655396,1983.0,1.0,0.9551103676345636,34.9,17.8,17.1,0.510028653295129,0.0003963480412494
7,115.337342834473,38.719705963135,124.25,28.05877113342285,7938.59423828125,0.5681319832801819,1943.0,1.0,0.9951019573257144,34.2,17.6,16.6,0.5146198830409356,0.0003963622730225
7,115.437342834473,38.719705963135,125.0183410644531,28.13814735412598,7938.59423828125,0.556411623954773,1894.0,1.0,1.0003222332644,32.5,17.1,15.4,0.5261538461538462,0.0003963694034609
7,115.537342834473,38.719705963135,125.5166397094727,28.13814735412598,7639.09912109375,0.5437870025634766,2464.0,1.0,1.00032519240224,33.0,16.5,16.5,0.5,0.0003963765047956
7,115.937342834473,38.719705963135,126.7967834472656,28.28737831115723,7142.04931640625,0.5427272319793701,2684.0,1.0,0.9988296215592096,35.7,17.1,18.6,0.4789915966386555,0.0003964049683418
7,116.737342834473,38.719705963135,128.0152587890625,28.2197208404541,6217.927734375,0.5566475987434387,2442.0,1.0,0.9966450989750522,34.2,17.6,16.6,0.5146198830409356,0.000396461924538
7,116.837342834473,38.719705963135,129.6249389648438,28.2197208404541,5726.619140625,0.556034505367279,2450.0,1.0,0.9966463641534432,35.2,17.4,17.8,0.4943181818181817,0.0003964690258726
7,116.937342834473,38.719705963135,129.2646636962891,28.18599891662598,5726.619140625,0.5559801459312439,2304.0,1.0,0.9733415032007832,34.5,17.5,17.0,0.5072463768115942,0.0003964761563111
7,117.137342834473,38.719705963135,129.6638946533203,28.18686294555664,6070.68896484375,0.5567117929458618,2680.0,1.0,0.97474999137324,33.9,18.2,15.7,0.5368731563421829,0.0003964903880842
7,114.537342834473,38.419705963135,136.4164886474609,27.68660926818848,5336.1376953125,0.596203625202179,2061.0,1.0,0.9998986028729616,33.0,17.6,15.4,0.5333333333333333,0.0003963572380598
7,114.637342834473,38.419705963135,135.8111877441406,27.68660926818848,5336.1376953125,0.5932396650314331,2302.0,1.0,0.9999052994998436,32.7,17.0,15.7,0.5198776758409785,0.0003964169300161
7,114.737342834473,38.419705963135,131.7457275390625,27.93276405334473,5336.1376953125,0.5915787220001221,2372.0,1.0,0.9831417542414008,32.7,16.8,15.9,0.5137614678899083,0.0003964766219723
7,114.937342834473,38.419705963135,127.7878799438477,28.0074405670166,6772.45068359375,0.5872875452041626,1904.0,1.0,0.976354503963937,32.9,17.9,15.0,0.5440729483282675,0.0003965960058849
7,115.537342834473,38.419705963135,128.0718536376953,28.23894691467285,8188.09912109375,0.5229076743125916,2135.0,1.0,1.0018182416558,35.0,16.3,18.7,0.4657142857142857,0.0003966555814258
7,115.937342834473,38.419705963135,129.3150177001953,28.27251625061035,8293.982421875,0.531424343585968,2150.0,1.0,0.9854098567788996,33.7,16.7,17.0,0.4955489614243323,0.0003966952790506
7,114.737342834473,38.319705963135,133.5308837890625,28.10030555725098,5336.1376953125,0.587395966053009,2168.0,1.0,1.0192187706062423,32.5,17.8,14.7,0.5476923076923077,0.000396560615627
7,115.437342834473,38.319705963135,127.5979156494141,28.3050479888916,8137.32958984375,0.5412780046463013,2083.0,1.0,1.0251210363247596,35.1,16.5,18.6,0.4700854700854701,0.0003967377415392
